Year,Year Code,ICD Sub-Chapter,ICD Sub-Chapter Code,HHS Region,HHS Region Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
2006.0,2006.0,Transport accidents,V01-V99,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,75-84 years,75-84,Male,M,472.0,1112635.0,42.4
2006.0,2006.0,Transport accidents,V01-V99,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,85+ years,85+,Female,F,127.0,637191.0,19.9
2006.0,2006.0,Transport accidents,V01-V99,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,85+ years,85+,Male,M,172.0,290962.0,59.1
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,< 1 year,1,Female,F,108.0,383237.0,28.2
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,< 1 year,1,Male,M,168.0,399652.0,42
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,1-4 years,4-Jan,Female,F,104.0,1485289.0,7
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,1-4 years,4-Jan,Male,M,169.0,1547951.0,10.9
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,5-14 years,14-May,Female,F,51.0,3759155.0,1.4
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,5-14 years,14-May,Male,M,116.0,3937280.0,2.9
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,15-24 years,15-24,Female,F,234.0,3963218.0,5.9
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,15-24 years,15-24,Male,M,951.0,4164161.0,22.8
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,25-34 years,25-34,Female,F,450.0,3832045.0,11.7
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,25-34 years,25-34,Male,M,1328.0,3788384.0,35.1
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,35-44 years,35-44,Female,F,758.0,4277834.0,17.7
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,35-44 years,35-44,Male,M,1583.0,4186565.0,37.8
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,45-54 years,45-54,Female,F,885.0,4285146.0,20.7
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,45-54 years,45-54,Male,M,1743.0,4056716.0,43
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,55-64 years,55-64,Female,F,496.0,3413855.0,14.5
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,55-64 years,55-64,Male,M,907.0,3113372.0,29.1
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,65-74 years,65-74,Female,F,520.0,2271676.0,22.9
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,65-74 years,65-74,Male,M,754.0,1938369.0,38.9
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,75-84 years,75-84,Female,F,1075.0,1595191.0,67.4
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,75-84 years,75-84,Male,M,1124.0,1112635.0,101
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,85+ years,85+,Female,F,1566.0,637191.0,245.8
2006.0,2006.0,Other external causes of accidental injury,W00-X59,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,85+ years,85+,Male,M,963.0,290962.0,331
2006.0,2006.0,Intentional self-harm,X60-X84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,5-14 years,14-May,Male,M,20.0,3937280.0,0.5
2006.0,2006.0,Intentional self-harm,X60-X84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,15-24 years,15-24,Female,F,111.0,3963218.0,2.8
2006.0,2006.0,Intentional self-harm,X60-X84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,15-24 years,15-24,Male,M,680.0,4164161.0,16.3
2006.0,2006.0,Intentional self-harm,X60-X84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,25-34 years,25-34,Female,F,187.0,3832045.0,4.9
2006.0,2006.0,Intentional self-harm,X60-X84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,25-34 years,25-34,Male,M,854.0,3788384.0,22.5
2006.0,2006.0,Intentional self-harm,X60-X84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,35-44 years,35-44,Female,F,357.0,4277834.0,8.3
2006.0,2006.0,Intentional self-harm,X60-X84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,35-44 years,35-44,Male,M,1109.0,4186565.0,26.5
2006.0,2006.0,Intentional self-harm,X60-X84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,45-54 years,45-54,Female,F,441.0,4285146.0,10.3
2006.0,2006.0,Intentional self-harm,X60-X84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,45-54 years,45-54,Male,M,1207.0,4056716.0,29.8
2006.0,2006.0,Intentional self-harm,X60-X84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,55-64 years,55-64,Female,F,267.0,3413855.0,7.8
2006.0,2006.0,Intentional self-harm,X60-X84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,55-64 years,55-64,Male,M,785.0,3113372.0,25.2
2006.0,2006.0,Intentional self-harm,X60-X84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,65-74 years,65-74,Female,F,118.0,2271676.0,5.2
2006.0,2006.0,Intentional self-harm,X60-X84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,65-74 years,65-74,Male,M,520.0,1938369.0,26.8
2006.0,2006.0,Intentional self-harm,X60-X84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,75-84 years,75-84,Female,F,76.0,1595191.0,4.8
2006.0,2006.0,Intentional self-harm,X60-X84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,75-84 years,75-84,Male,M,420.0,1112635.0,37.7
2006.0,2006.0,Intentional self-harm,X60-X84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,85+ years,85+,Female,F,27.0,637191.0,4.2
2006.0,2006.0,Intentional self-harm,X60-X84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,85+ years,85+,Male,M,175.0,290962.0,60.1
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,< 1 year,1,Female,F,30.0,383237.0,7.8
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,< 1 year,1,Male,M,43.0,399652.0,10.8
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,1-4 years,4-Jan,Female,F,31.0,1485289.0,2.1
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,1-4 years,4-Jan,Male,M,48.0,1547951.0,3.1
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,5-14 years,14-May,Female,F,24.0,3759155.0,0.6
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,5-14 years,14-May,Male,M,49.0,3937280.0,1.2
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,15-24 years,15-24,Female,F,169.0,3963218.0,4.3
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,15-24 years,15-24,Male,M,1001.0,4164161.0,24
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,25-34 years,25-34,Female,F,225.0,3832045.0,5.9
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,25-34 years,25-34,Male,M,863.0,3788384.0,22.8
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,35-44 years,35-44,Female,F,177.0,4277834.0,4.1
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,35-44 years,35-44,Male,M,556.0,4186565.0,13.3
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,45-54 years,45-54,Female,F,145.0,4285146.0,3.4
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,45-54 years,45-54,Male,M,427.0,4056716.0,10.5
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,55-64 years,55-64,Female,F,75.0,3413855.0,2.2
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,55-64 years,55-64,Male,M,205.0,3113372.0,6.6
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,65-74 years,65-74,Female,F,41.0,2271676.0,1.8
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,65-74 years,65-74,Male,M,96.0,1938369.0,5
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,75-84 years,75-84,Female,F,37.0,1595191.0,2.3
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,75-84 years,75-84,Male,M,45.0,1112635.0,4
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,85+ years,85+,Female,F,14.0,637191.0,Unreliable
2006.0,2006.0,Assault,X85-Y09,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,85+ years,85+,Male,M,13.0,290962.0,Unreliable
2006.0,2006.0,Event of undetermined intent,Y10-Y34,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,15-24 years,15-24,Female,F,22.0,3963218.0,0.6
2006.0,2006.0,Event of undetermined intent,Y10-Y34,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,15-24 years,15-24,Male,M,79.0,4164161.0,1.9
2006.0,2006.0,Event of undetermined intent,Y10-Y34,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,25-34 years,25-34,Female,F,38.0,3832045.0,1
2006.0,2006.0,Event of undetermined intent,Y10-Y34,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,25-34 years,25-34,Male,M,78.0,3788384.0,2.1
2006.0,2006.0,Event of undetermined intent,Y10-Y34,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,35-44 years,35-44,Female,F,63.0,4277834.0,1.5
2006.0,2006.0,Event of undetermined intent,Y10-Y34,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,35-44 years,35-44,Male,M,101.0,4186565.0,2.4
2006.0,2006.0,Event of undetermined intent,Y10-Y34,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,45-54 years,45-54,Female,F,75.0,4285146.0,1.8
2006.0,2006.0,Event of undetermined intent,Y10-Y34,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,45-54 years,45-54,Male,M,113.0,4056716.0,2.8
2006.0,2006.0,Event of undetermined intent,Y10-Y34,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,55-64 years,55-64,Female,F,35.0,3413855.0,1
2006.0,2006.0,Event of undetermined intent,Y10-Y34,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,55-64 years,55-64,Male,M,34.0,3113372.0,1.1
2006.0,2006.0,Event of undetermined intent,Y10-Y34,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,65-74 years,65-74,Female,F,15.0,2271676.0,Unreliable
2006.0,2006.0,Event of undetermined intent,Y10-Y34,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,65-74 years,65-74,Male,M,19.0,1938369.0,Unreliable
2006.0,2006.0,Event of undetermined intent,Y10-Y34,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,75-84 years,75-84,Male,M,13.0,1112635.0,Unreliable
2006.0,2006.0,Legal intervention and operations of war,Y35-Y36,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,15-24 years,15-24,Male,M,12.0,4164161.0,Unreliable
2006.0,2006.0,Legal intervention and operations of war,Y35-Y36,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,25-34 years,25-34,Male,M,21.0,3788384.0,0.6
2006.0,2006.0,Legal intervention and operations of war,Y35-Y36,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,35-44 years,35-44,Male,M,24.0,4186565.0,0.6
2006.0,2006.0,Legal intervention and operations of war,Y35-Y36,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,45-54 years,45-54,Male,M,16.0,4056716.0,Unreliable
2006.0,2006.0,Complications of medical and surgical care,Y40-Y84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,25-34 years,25-34,Female,F,12.0,3832045.0,Unreliable
2006.0,2006.0,Complications of medical and surgical care,Y40-Y84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,35-44 years,35-44,Female,F,18.0,4277834.0,Unreliable
2006.0,2006.0,Complications of medical and surgical care,Y40-Y84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,35-44 years,35-44,Male,M,13.0,4186565.0,Unreliable
2006.0,2006.0,Complications of medical and surgical care,Y40-Y84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,45-54 years,45-54,Female,F,44.0,4285146.0,1
2006.0,2006.0,Complications of medical and surgical care,Y40-Y84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,45-54 years,45-54,Male,M,44.0,4056716.0,1.1
2006.0,2006.0,Complications of medical and surgical care,Y40-Y84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,55-64 years,55-64,Female,F,54.0,3413855.0,1.6
2006.0,2006.0,Complications of medical and surgical care,Y40-Y84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,55-64 years,55-64,Male,M,48.0,3113372.0,1.5
2006.0,2006.0,Complications of medical and surgical care,Y40-Y84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,65-74 years,65-74,Female,F,65.0,2271676.0,2.9
2006.0,2006.0,Complications of medical and surgical care,Y40-Y84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,65-74 years,65-74,Male,M,62.0,1938369.0,3.2
2006.0,2006.0,Complications of medical and surgical care,Y40-Y84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,75-84 years,75-84,Female,F,95.0,1595191.0,6
2006.0,2006.0,Complications of medical and surgical care,Y40-Y84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,75-84 years,75-84,Male,M,65.0,1112635.0,5.8
2006.0,2006.0,Complications of medical and surgical care,Y40-Y84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,85+ years,85+,Female,F,50.0,637191.0,7.8
2006.0,2006.0,Complications of medical and surgical care,Y40-Y84,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,85+ years,85+,Male,M,24.0,290962.0,8.2
2006.0,2006.0,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,15-24 years,15-24,Male,M,31.0,4164161.0,0.7
2006.0,2006.0,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,25-34 years,25-34,Female,F,13.0,3832045.0,Unreliable
2006.0,2006.0,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,25-34 years,25-34,Male,M,43.0,3788384.0,1.1
2006.0,2006.0,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,35-44 years,35-44,Female,F,13.0,4277834.0,Unreliable
2006.0,2006.0,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,35-44 years,35-44,Male,M,43.0,4186565.0,1
2006.0,2006.0,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,45-54 years,45-54,Female,F,23.0,4285146.0,0.5
2006.0,2006.0,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,45-54 years,45-54,Male,M,67.0,4056716.0,1.7
2006.0,2006.0,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,55-64 years,55-64,Female,F,11.0,3413855.0,Unreliable
2006.0,2006.0,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,55-64 years,55-64,Male,M,49.0,3113372.0,1.6
2006.0,2006.0,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,65-74 years,65-74,Female,F,19.0,2271676.0,Unreliable
2006.0,2006.0,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,65-74 years,65-74,Male,M,19.0,1938369.0,Unreliable
2006.0,2006.0,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,75-84 years,75-84,Female,F,25.0,1595191.0,1.6
2006.0,2006.0,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,75-84 years,75-84,Male,M,29.0,1112635.0,2.6
2006.0,2006.0,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,85+ years,85+,Female,F,21.0,637191.0,3.3
2006.0,2006.0,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,85+ years,85+,Male,M,22.0,290962.0,7.6
2006.0,2006.0,Intestinal infectious diseases,A00-A09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Female,F,13.0,3867572.0,Unreliable
2006.0,2006.0,Intestinal infectious diseases,A00-A09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Male,M,13.0,3776976.0,Unreliable
2006.0,2006.0,Intestinal infectious diseases,A00-A09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Female,F,32.0,2826899.0,1.1
2006.0,2006.0,Intestinal infectious diseases,A00-A09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Male,M,29.0,2671722.0,1.1
2006.0,2006.0,Intestinal infectious diseases,A00-A09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Female,F,100.0,1762343.0,5.7
2006.0,2006.0,Intestinal infectious diseases,A00-A09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Male,M,71.0,1499667.0,4.7
2006.0,2006.0,Intestinal infectious diseases,A00-A09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Female,F,315.0,1382107.0,22.8
2006.0,2006.0,Intestinal infectious diseases,A00-A09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Male,M,207.0,942254.0,22
2006.0,2006.0,Intestinal infectious diseases,A00-A09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Female,F,391.0,627515.0,62.3
2006.0,2006.0,Intestinal infectious diseases,A00-A09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Male,M,172.0,268876.0,64
2006.0,2006.0,Tuberculosis,A16-A19,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Male,M,12.0,2671722.0,Unreliable
2006.0,2006.0,Tuberculosis,A16-A19,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Female,F,12.0,1382107.0,Unreliable
2006.0,2006.0,Tuberculosis,A16-A19,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Female,F,11.0,627515.0,Unreliable
2006.0,2006.0,Other bacterial diseases,A30-A49,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,< 1 year,1,Female,F,26.0,326729.0,8
2006.0,2006.0,Other bacterial diseases,A30-A49,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,< 1 year,1,Male,M,31.0,340779.0,9.1
2006.0,2006.0,Other bacterial diseases,A30-A49,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,5-14 years,14-May,Male,M,10.0,3617681.0,Unreliable
2006.0,2006.0,Other bacterial diseases,A30-A49,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,15-24 years,15-24,Female,F,14.0,3583300.0,Unreliable
2006.0,2006.0,Other bacterial diseases,A30-A49,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,15-24 years,15-24,Male,M,10.0,3745868.0,Unreliable
2006.0,2006.0,Other bacterial diseases,A30-A49,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Female,F,22.0,3248636.0,0.7
2006.0,2006.0,Other bacterial diseases,A30-A49,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Male,M,22.0,3280564.0,0.7
2006.0,2006.0,Other bacterial diseases,A30-A49,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Female,F,51.0,3676594.0,1.4
2006.0,2006.0,Other bacterial diseases,A30-A49,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Male,M,75.0,3661051.0,2
2006.0,2006.0,Other bacterial diseases,A30-A49,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Female,F,165.0,3867572.0,4.3
2006.0,2006.0,Other bacterial diseases,A30-A49,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Male,M,218.0,3776976.0,5.8
2006.0,2006.0,Other bacterial diseases,A30-A49,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Female,F,346.0,2826899.0,12.2
2006.0,2006.0,Other bacterial diseases,A30-A49,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Male,M,401.0,2671722.0,15
2006.0,2006.0,Other bacterial diseases,A30-A49,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Female,F,527.0,1762343.0,29.9
2006.0,2006.0,Other bacterial diseases,A30-A49,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Male,M,511.0,1499667.0,34.1
2006.0,2006.0,Other bacterial diseases,A30-A49,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Female,F,1066.0,1382107.0,77.1
2006.0,2006.0,Other bacterial diseases,A30-A49,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Male,M,867.0,942254.0,92
2006.0,2006.0,Other bacterial diseases,A30-A49,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Female,F,1075.0,627515.0,171.3
2006.0,2006.0,Other bacterial diseases,A30-A49,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Male,M,567.0,268876.0,210.9
2006.0,2006.0,Viral infections of the central nervous system,A80-A89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Female,F,13.0,1762343.0,Unreliable
2006.0,2006.0,Viral infections of the central nervous system,A80-A89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Female,F,13.0,1382107.0,Unreliable
2006.0,2006.0,Viral infections characterized by skin and mucous membrane lesions,B00-B09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Female,F,10.0,1382107.0,Unreliable
